TTNBR,SERVICEACCTNBR,ServiceType,TROUBLECODEDESC,CONTACTDATETIME,Longitude,Latitude
499448,729332,Prospect Account,Serviceability Check - RES,4-May-17,-78.829149,37.336711
499449,612867,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,4-May-17,-79.254653,37.393288
498822,712178,Network,NET-Intermittent Connection,1-May-17,-81.668291,37.474649
498823,599570,Network,NET-No Internet Connection,1-May-17,-80.44606,37.155202
498825,728799,Prospect Account,Serviceability Check - RES,1-May-17,-80.428052,37.153795
498826,728551,Prospect Account,Serviceability Check - RES,1-May-17,-79.392084,37.358739
498828,690781,Network,NET-Intermittent Connection,1-May-17,-80.442016,37.17003
498829,194999,Network,NET-No Internet Connection,1-May-17,-79.96528,37.786564
498830,244519,Cable,CAB-Equipment,1-May-17,-81.128465,36.949867
498836,727368,Cable,CAB-Loss of All Channels,1-May-17,-78.385678,37.278712
498837,680991,Cable - Business Customer,CAB-Equipment,1-May-17,-79.715033,37.11902
498838,728286,Network-Res DSL,NET-No Internet Connection,1-May-17,-78.580773,38.871312
499137,261848,Cable,CAB-Equipment,2-May-17,-80.56761,37.114199
499140,288502,Cable,CAB-Maestro,2-May-17,-79.29344,37.350087
499141,508259,Cable,TD-Reconnect,2-May-17,-82.107304,36.882585
499143,532359,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,2-May-17,-80.44182,37.148606
499144,325039,Network,NET-No Internet Connection,2-May-17,-80.558536,39.283228
499148,728544,Network,Drop - Aerial,2-May-17,-79.203315,37.201584
499150,690781,Network,NET-No Internet Connection,2-May-17,-80.442016,37.17003
499152,688815,Network,NET-Intermittent Connection,2-May-17,-80.392465,37.123112
499450,729334,Prospect Account,Serviceability Check - RES,4-May-17,-81.509734,37.431745
499451,238416,Cable,Drop Bury - Post Install,4-May-17,-79.221248,37.312322
499453,476993,Cable,CAB-Loss of All Channels,4-May-17,-80.450944,39.039594
499454,539030,Network,NET-No Internet Connection,4-May-17,-81.09091,38.136353
499456,729286,Cable,Drop PRE-Bury,4-May-17,-78.407027,37.272886
499460,554472,Cable,CAB-Loss of Some Channels,4-May-17,-81.717636,37.331474
499465,128540,Cable,TD-Reconnect,4-May-17,-80.580871,38.226743
499466,230802,Cable,Drop - Aerial,4-May-17,-81.652302,37.564348
499467,264530,Network,NET-No Internet Connection,4-May-17,-79.893362,36.996983
499469,727737,Cable,CAB-Loss of All Channels,4-May-17,-80.852344,38.282706
498839,554183,Network,NET-No Internet Connection,1-May-17,-81.570982,37.66288
498840,728279,Network,Drop Bury - Post Install,1-May-17,-79.316274,37.388226
498845,265982,Network,NET-No Internet Connection,1-May-17,-79.955517,36.993723
498846,727880,Network,Drop Bury - Post Install,1-May-17,-79.009246,37.366613
498849,232256,Network,Drop - Aerial,1-May-17,-81.477054,37.702587
498851,510125,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,1-May-17,-79.243313,37.27791
498857,273763,Cable,CAB-Loss of Some Channels,1-May-17,-79.489168,37.372624
498858,728832,Prospect Account,Serviceability Check - RES,1-May-17,-79.314953,37.407736
499153,666179,Cable,CAB-Loss of All Channels,2-May-17,-79.783804,36.975222
499158,728838,Cable,CAB-Loss of All Channels,2-May-17,-79.804922,37.817223
499159,136260,Cable,CAB-Loss of All Channels,2-May-17,-79.960508,38.972256
499160,531619,Cable,CAB-Maestro,2-May-17,-80.498484,37.1275
499161,701381,Network-Res DSL,NET-No Internet Connection,2-May-17,-78.476491,38.967509
499162,529054,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,2-May-17,-79.78609,37.792318
499164,633158,Network-Prepaid Svcs,NET-No Internet Connection,2-May-17,-81.644502,37.186802
499166,718294,Network,NET-No Internet Connection,2-May-17,-79.126374,38.992331
499167,255728,Cable,CAB-Loss of One Channel,2-May-17,-80.395529,37.116338
499170,268358,Network,NET-No Internet Connection,2-May-17,-79.828618,37.114221
499172,673052,Network,NET-No Internet Connection,2-May-17,-79.248617,37.323866
499472,139581,Cable,CAB-Poor Quality-All Channels,4-May-17,-81.09091,38.136353
499477,268059,Network - Business Cust,NET-No Internet Connection,4-May-17,-79.817025,37.103268
499478,687666,Cable,CAB-Equipment,4-May-17,-78.347355,38.997929
499479,627753,Network,NET-Slow Speed,4-May-17,-79.524771,37.337042
499480,259714,Cable - Business Customer,CAB-Loss of All Channels,4-May-17,-79.621773,37.056671
499481,728939,Prospect Account,Serviceability Check - BUS,4-May-17,-81.808928,37.49018
499482,272431,Cable,CAB-Loss of All Channels,4-May-17,-79.531071,37.34602
499483,703924,Network,NET-Slow Speed,4-May-17,-78.124415,37.17585
499484,728348,Cable,CAB-Equipment,4-May-17,-80.378037,37.130046
499485,263445,Cable,CAB-Equipment,4-May-17,-80.565824,37.145435
499487,665843,Cable,CAB-Loss of Some Channels,4-May-17,-81.142978,37.979826
498859,728831,Prospect Account,Serviceability Check - RES,1-May-17,-81.967846,37.018288
498860,251706,Cable,CAB-Equipment,1-May-17,-78.406452,37.286022
498861,139370,Cable,CAB-Loss of Some Channels,1-May-17,-81.071748,38.079846
498862,542675,Cable,CAB-Loss of All Channels,1-May-17,-81.291027,36.885164
498863,678674,1-Res Cable Modem,NET-No Internet Connection,1-May-17,-78.522686,38.889128
498865,236626,Cable,Drop Bury - Post Install,1-May-17,-79.264489,37.344027
498866,728839,Prospect Account,Serviceability Check - RES,1-May-17,-79.917727,37.068804
498867,535158,Network,NET-No Internet Connection,1-May-17,-81.073298,36.94549
498868,695017,Business Phone,TEL-No Dial Tone,1-May-17,-78.777996,38.813483
498873,717428,Network-Res DSL,NET-No Internet Connection,1-May-17,-78.689137,38.776575
498875,172498,Network,NET-Intermittent Connection,1-May-17,-80.424182,37.135182
499176,698943,Cable,CAB-Loss of All Channels,2-May-17,-78.384526,37.304474
499177,345091,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,2-May-17,-79.194861,37.291271
499178,650298,Network-Prepaid Svcs,NET-No Internet Connection,2-May-17,-80.61789,37.205164
499180,723100,Network-Prepaid Svcs,NET-No Internet Connection,2-May-17,-77.863497,36.749642
499181,3053,Special Circuit,SPC-Special Circuit Issue,2-May-17,-78.56737,38.820808
499183,408928,Network-Res DSL,NET-Slow Speed,2-May-17,-78.36197,38.991855
499184,551885,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,3-May-17,-82.237908,36.946784
499185,418417,VOIP-Res-ShenTel Cable,Drop - Aerial,3-May-17,-81.679582,37.628967
499187,728572,Cable,Drop - Aerial,3-May-17,-79.988956,37.785651
499188,445106,Cable,CAB-Loss of All Channels,3-May-17,-79.212142,37.191591
499189,439890,Network,NET-No Internet Connection,3-May-17,-82.274602,36.878653
499192,3645,Cable,CAB-Loss of All Channels,3-May-17,-78.580063,38.891274
499194,677788,Cable,TD-Non-Payment Disco,3-May-17,-80.558195,39.282618
499488,727846,VOIP-Res-ShenTel Cable,Drop - Aerial,4-May-17,-81.570982,37.66288
499490,225206,Network-Res DSL,NET-No Internet Connection,4-May-17,-78.696018,38.875613
499491,728559,Network,NET-Intermittent Connection,4-May-17,-81.282439,36.911209
499498,729403,Prospect Account,Serviceability Check - RES,4-May-17,-79.242165,37.306477
499499,88756,1-Res Cable Modem,NET-Intermittent Connection,4-May-17,-78.635291,38.757013
499501,540286,Network-Res DSL,NET-No Internet Connection,4-May-17,-78.502409,38.882906
499502,552274,Network,Drop - Aerial,4-May-17,-80.83369,38.283017
499503,461683,VOIP-Res-ShenTel Cable,TEL-Noise On Line,4-May-17,-80.634152,38.76112
499504,242659,Network,NET-Slow Speed,4-May-17,-79.315265,37.345417
498877,10096,Residential Phone,TEL-No Dial Tone,1-May-17,-78.76347,38.795038
498878,723022,Prospect Account,Serviceability Check - RES,1-May-17,-80.702236,38.617759
498884,34195,Network-Res DSL,NET-No Internet Connection,1-May-17,-78.503836,38.766639
498886,705228,Cable,CAB-Loss of All Channels,1-May-17,-78.370796,38.991503
498887,721545,Network,NET-Intermittent Connection,1-May-17,-79.669467,37.069703
498888,722338,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,1-May-17,-80.515302,37.12901
498889,268545,Cable,CAB-Poor Quality-All Channels,1-May-17,-79.744942,37.058459
498890,248003,Cable,CAB-Loss of All Channels,1-May-17,-81.572855,37.431601
498892,728864,Prospect Account,Serviceability Check - RES,1-May-17,-81.272008,36.890428
498895,497566,VOIP-Bus ShenTel Cable,TEL-Noise On Line,1-May-17,-79.874838,37.008155
499195,709585,Cable,TD-Non-Payment Disco,3-May-17,-81.869996,37.353554
499200,242552,Cable,Drop Bury - Post Install,3-May-17,-79.306227,37.399487
499202,587208,Cable,CAB-Loss of Some Channels,3-May-17,-80.564185,37.145594
499203,591021,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,3-May-17,-77.83198,36.758229
499204,728820,Network,NET-No Internet Connection,3-May-17,-81.57444,37.66988
499207,135877,Cable - Business Customer,CAB-Equipment,3-May-17,-80.478798,39.037597
499208,21343,Cable,CAB-Equipment,3-May-17,-78.501339,38.933783
499209,666811,Alarm Monitoring,ALM-Alarm Service Not Working,3-May-17,-78.500799,38.884927
499505,582289,Cable,CAB-Maestro,4-May-17,-79.316315,37.312261
499506,139332,Cable,TD-Reconnect,4-May-17,-81.034488,38.118152
499507,486451,Cable,TD-Reconnect,4-May-17,-80.568723,38.223069
499508,571422,Network,NET-No Internet Connection,4-May-17,-79.960099,36.948467
499509,704868,Network,NET-Intermittent Connection,4-May-17,-81.661401,37.262906
499510,130575,Cable,CAB-Loss of All Channels,4-May-17,-80.366554,38.461097
499511,511905,Network,NET-No Internet Connection,4-May-17,-81.808928,37.49018
499513,727548,Network,NET-No Internet Connection,4-May-17,-78.818734,37.359937
499514,255832,Cable,CAB-Loss of Some Channels,4-May-17,-80.434752,37.160619
499516,315818,Network,NET-No Internet Connection,4-May-17,-80.400198,38.479942
499517,553373,Network,NET-No Internet Connection,4-May-17,-80.776954,38.666848
499518,455621,Network,NET-Intermittent Connection,4-May-17,-78.870256,37.331998
499519,725340,Network,NET-No Internet Connection,4-May-17,-79.832713,37.814293
499520,487551,Cable,CAB-Equipment,4-May-17,-79.012143,37.364997
499523,725232,Network,NET-Maestro,4-May-17,-79.305648,37.327065
498898,4354,Residential Phone,TEL-No Dial Tone,1-May-17,-78.437648,38.947954
498899,672033,Network,NET-No Internet Connection,1-May-17,-80.573906,37.13484
